id,name,rating,review_count,open_pass_midnight,state,cuisine
Dr3dRQ1cY2Wa6GMA6oqW_A,Wings On Deck,4.5,122,False,DC,Soul Food
DuV3x_27YsTJNjs5soujLQ,The Dabney,4.5,601,False,DC,American (New)
DuV3x_27YsTJNjs5soujLQ,The Dabney,4.5,601,False,DC,Desserts
DuV3x_27YsTJNjs5soujLQ,The Dabney,4.5,601,False,DC,Cocktail Bars
Dwa2Km6D5D2YAZ9Vi7JOlQ,Noodles & Company,3.0,107,False,DC,Salad
DxfrPUEIjKLM8NihlSYKwg,Roti Modern Mediterranean,4.0,225,False,DC,Mediterranean
DxfrPUEIjKLM8NihlSYKwg,Roti Modern Mediterranean,4.0,225,False,DC,Gluten-Free
DxfrPUEIjKLM8NihlSYKwg,Roti Modern Mediterranean,4.0,225,False,DC,Vegetarian
Dxy2IacJNU8yUEg0Wr6uKg,Sbarro,2.5,17,False,DC,Pizza
Dxy2IacJNU8yUEg0Wr6uKg,Sbarro,2.5,17,False,DC,Italian
E-vH3blIe7SptBwvoWVbgA,Rare Tavern,4.0,17,False,DC,American (Traditional)
E-vH3blIe7SptBwvoWVbgA,Rare Tavern,4.0,17,False,DC,Steakhouses
E0U9y47yl9rsH1RCjVyHIg,Z-Burger,4.0,249,False,DC,Burgers
