id,name,rating,review_count,open_pass_midnight,state
4fMeHlLV5xUHdYgf6q5Pqw,Luke's Lobster Georgetown,4.0,600,False,DC
4flZECEzjCfnQJqDvjHLIg,Fiola Mare,4.0,1021,False,DC
4kLucMFgTwrFi9LyuJ0XDA,Moby Dick House of Kabob,4.0,371,False,DC
4l6Fm3CPwvtgArLnIAfP8g,An Uncommon Cafe,3.0,2,False,DC
4slpuDoPIz04RZUctsSEIA,Subway,2.0,2,False,DC
4tu3UFAJ4yqCnWbuqcMlmQ,Le Mirage,4.5,2,False,DC
4vspyr2KXWYo1kZOTSZJLA,Sbarro Italian Eatery,4.0,1,False,DC
4w42gPWP9P19V4_tY9SGvA,Devon & Blakely,2.5,26,False,DC
4xnP2ud8Vn2FwBM5rJEB-Q,Muze,3.5,63,False,DC
4yCL_Np_Zv24IREe1CK2jw,CAVA,4.5,38,False,DC
4yp3PDcNCJPLnRBs5O9auw,DC Quesadilla & Wraps,3.0,15,False,DC
4zFK49YYiGHtEbHEzno3cA,Fado Irish Pub,3.5,634,True,DC
50q73f-SJYwlfKEDJFKS0g,Sweetpea's Classic Soul Food,4.5,45,False,DC
51ai-JxIgDHQH4BOBuatig,Bin 1301 Wine Bar,4.0,113,True,DC
56eh2_ZImiSYeZ6qexhnmA,Kramerbooks & Afterwords Cafe,3.5,1794,True,DC
57ktwwuVARAisRSLZv9qLA,Tempo Di Pasta,4.5,38,True,DC
5BBKzNPoAdkr_q3JWDO7oQ,Churreria Madrid,3.0,89,True,DC
5BLy_bJEUVXGjGv28WdSNA,Penn Commons,3.5,388,False,DC
5BPN1gIMP5weYHDNNqa27w,Asian Chen's,4.0,1,False,DC
5Cn744K6LvDEZDIkb2Swjg,Char Bar,3.5,116,False,DC
5Fdj1RH1Xp35eNUdjEoSkA,Columbia Station,3.5,134,True,DC
5FsSHoyD4BJXWiQmnDNQLg,T Js Gourmet,4.0,1,False,DC
5HmG3AWHUiB3jjbPFaiVEQ,Ben's Chili Bowl,3.5,3672,True,DC
5JnO61SFbmW_ssoYyojMKQ,Med Gourmet,3.0,3,False,DC
5LNpHQeonaEFiE2dSdDsAA,Green Almond Pantry,5.0,11,False,DC
5LcUidAID-HIllIlijv4jA,Caribbean Citations,3.5,97,False,DC
5NbnD7gqzcmQ-qUjOKICnw,Dhaba Meals on Wheels,2.0,6,False,DC
5POgTO06jyJGEztlQO0yyw,Meats & Foods,4.5,92,False,DC
5Q4IYvF4bJymVdtPF_8oFg,Point Chaud Café & Crêpes,3.5,220,False,DC
5U5P-2FRyRawOO0E0_Wc1A,Washington Kabob & Indian Cuisine,2.0,19,False,DC
5ULWeKteSoPndXLb_zNJRA,The Pembroke,3.5,19,False,DC
5Uq4p4LMspCYzMFpLJ63Ig,Naked Lunch,4.5,25,False,DC
5VHFJKcWIIbU5J8NYnD82w,Ledo Pizza,3.5,77,False,DC
5WpV6vypNwzjaW7f0GIjPQ,Firehook Bakery,4.0,146,False,DC
5WuNUaWOpw2uuWv1GDUUdg,El Rinconcito Cafe,4.0,472,False,DC
5Xj-0wPSpkRAsiLfeRHRXQ,Go Gourmet,1.0,2,False,DC
5ZM6S-ZmcHMS-7YK4foSdg,Subway,3.5,3,False,DC
5ZywiPOWkfO7Hrv9_jDZsw,Cafe Phillips,3.0,55,False,DC
5bBPR_h_S1-Y3Eh_QF5AVA,Dc Chicken House,2.5,3,False,DC
5bRPqSEdXKdjPzuJllQ9pA,See You Tater,3.0,9,False,DC
5bsbY7BBEgglA9I5PO5Nyg,Student Restaurant,1.0,1,True,DC
5dO9WgoPn5wZVENBxduZxQ,Eat at National Place,3.0,8,False,DC
5dl7BLoH01vvss2a95amXg,Hunan Dynasty,3.0,189,False,DC
5fcxLQOQKyPoh1AJHzXJcQ,Thamee,4.0,33,False,DC
5flr7_3a_4Qibv0DJIcPFg,Kimchi BBQ Taco Food Truck,3.5,78,False,DC
5h4xi-s9sYQsa6YSf-LoeQ,Sushi Keiko,4.0,52,False,DC
5i32qh_02Wi_MphDwDMLpQ,Kababji Truck,2.5,3,False,DC
